TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
on	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
you	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
commencement	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
trouble	O	_	O	_	_	O	_	_	NoSpaceAfter
?	O	_	O	_	_	O	_	_	EndOfSentence
Tell	O	_	O	_	_	O	_	_	_
us	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
who	O	_	O	_	_	O	_	_	_
grieve	O	_	O	_	_	O	_	_	_
with	O	_	O	_	_	O	_	_	_
you	O	_	O	_	_	O	_	_	_
at	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
misfortune	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
what	O	_	O	_	_	O	_	_	_
it	O	_	O	_	_	O	_	_	_
is	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
Tixas	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
continuing	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
notion	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
κακοῦ	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
is	O	_	O	_	_	O	_	_	_
governed	O	_	O	_	_	O	_	_	_
either	O	_	O	_	_	O	_	_	_
(	O	_	O	_	_	O	_	_	NoSpaceAfter
1	O	_	O	_	_	O	_	_	NoSpaceAfter
)	O	_	O	_	_	O	_	_	_
both	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
δήλωσον	O	_	O	_	_	O	_	_	_
and	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
ξυναλγοῦσιν	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
or	O	_	O	_	_	O	_	_	_
(	O	_	O	_	_	O	_	_	NoSpaceAfter
2	O	_	O	_	_	O	_	_	NoSpaceAfter
)	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
ξυναλγοῦσιν	O	_	O	_	_	O	_	_	_
only	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
285	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
ἄκρας	O	_	O	_	_	O	_	_	_
νυκτόθ	O	_	O	_	_	O	_	_	NoSpaceAfter
}	O	_	O	_	_	O	_	_	NoSpaceAfter
]	O	_	O	_	_	O	_	_	_
‘At	O	_	O	_	_	O	_	_	_
dead	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
night	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter
’	O	_	O	_	_	O	_	_	EndOfSentence
That	O	_	O	_	_	O	_	_	_
this	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
and	O	_	O	_	_	O	_	_	_
not	O	_	O	_	_	O	_	_	_
‘on	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
verge	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
night	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
’	O	_	O	_	_	O	_	_	_
is	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
meaning	O	_	O	_	_	O	_	_	_
here	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
appears	O	_	O	_	_	O	_	_	_
from	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
context	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
The	O	_	O	_	_	O	_	_	_
flames	O	_	O	_	_	O	_	_	_
lighted	O	_	O	_	_	O	_	_	_
at	O	_	O	_	_	O	_	_	_
evening	O	_	O	_	_	O	_	_	_
were	O	_	O	_	_	O	_	_	_
burnt	O	_	O	_	_	O	_	_	_
out	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
so	O	_	O	_	_	O	_	_	_
that	O	_	O	_	_	O	_	_	_
all	O	_	O	_	_	O	_	_	_
was	O	_	O	_	_	O	_	_	_
dark	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
ἄκρᾳ	O	_	O	_	_	O	_	_	_
σὺν	O	_	O	_	_	O	_	_	_
ἑσπέρᾳ	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
Pind	B-scope	_	B-scope	_	_	B-pers.author	_	_	NoSpaceAfter|LED0.00
.	I-scope	_	I-scope	_	_	I-pers.author	_	_	LED0.00
Pyth	I-scope	_	I-scope	_	_	B-work.primlit	_	_	NoSpaceAfter|LED0.00
.	I-scope	_	I-scope	_	_	I-work.primlit	_	_	LED0.00
11	I-scope	_	I-scope	_	_	B-scope	_	_	NoSpaceAfter|LED0.00
.	I-scope	_	I-scope	_	_	I-scope	_	_	LED0.00
16	I-scope	_	I-scope	_	_	I-scope	_	_	NoSpaceAfter|LED0.00
,	O	_	O	_	_	O	_	_	_
is	O	_	O	_	_	O	_	_	_
explained	O	_	O	_	_	O	_	_	_
by	O	_	O	_	_	O	_	_	_
Dissen	B-pers	_	B-pers.other	_	_	O	Q99713	_	LED0.00
